Type,YEAR,UniqueID,Fate,COX_TIME,annual_prec_30year,CORE_AREA,Shrub_10M,ARTR_10M,Shrub_H_10M,ARTR_H_10M,VO,AnGrass_10M,PerGrass_10M,ResGrass_10M,FoodF_10M,NFoodF_10M,Bground_10M,Cactus_10M,BioCrust_10M,Rock_10M,Litter_10M,PerGrass_H_10M,ResGrass_H_10M,Shrub_5m,Artr_5m,Shrub_1m,Artr_1m,AnGrass_1M,PerGrass_1M,ResGrass_ 1M,FoodF_1M,NFoodF_1M,BGround_1M,Cactus_1M,BioCrust_1M,Rock_1M,Litter_1M,AnGrass_3M,PerGrass_3M,ResGrass_3M,FoodF_3M,NFoodF_3M,Bground_3M,Cactus_3M,BioCrust_3M,Rock_3M,Litter_3M,Gap_0.5M,Gap_1M,Gap_2M,Gap_3M,
Nest,2010,66,hatch,5,272.1000061,YES,36.15,6.35,26.66666667,35,17.5,11.12222222,8.933333333,8.994444444,4.083333333,4.083333333,4.422222222,0,1.672222222,13.19444444,48.43888889,25.33333333,16.55555556,46.8,12.7,85.5,31.75,7.51,1.94,7.35,3.73,3.62,3.62,0,0,12.62,56.15,15.6375,17.675,11.05,4.525,4.6625,5.425,0,3.7625,13.9125,38.8,8,3,0,0,
Nest,2010,67,fail,6,276.8900146,YES,33.1,0,25.38235294,0,13.75,2.011111111,9.988888889,4.266666667,7.872222222,4.172222222,21.76666667,0,0.338888889,5.25,55.93888889,20.22222222,9.222222222,34.1,0,40.25,0,0,11.35,6.35,0.83,7.51,21.15,0,0,9.45,40.65,4.525,8.2875,1.6625,16.675,0,22.5375,0,0.7625,0,75.05,8,2,0,0,
Nest,2010,68,fail,5,276.8900146,YES,63.25,49.9,45.92105263,47.81818182,30,0.061111111,32.32777778,22.49444444,2.133333333,0,24.93333333,4.172222222,6.861111111,2.533333333,49.05,51,30,100,93.9,64.25,49,0,36.65,31.15,3.12,0,26.24,7.51,3.62,3.23,45.65,0.1375,26.925,11.675,0.9,0,23.3,0,10.9125,1.6625,53.3,10,3,0,0,
Nest,2010,69,hatch,13,243.1900024,YES,24.65,0,17.59259259,0,18.75,0,14.88333333,6.494444444,0.461111111,0.738888889,19.82222222,0.338888889,0.061111111,10.47777778,37.05,16.88888889,11.55555556,27.2,0,46.5,0,0,15.05,7.35,0.11,0.72,23.64,0,0.11,11.24,38.55,0,14.675,5.425,0.9,0.7625,15.05,0.7625,0,9.525,35.175,10,6,0,0,
Nest,2010,70,hatch,21,480.6900024,YES,55.35,55.35,65.66666667,65.66666667,37.5,0,17.66111111,6.216666667,6.027777778,1.016666667,30.65555556,0,0.338888889,4.205555556,36.77222222,27,14.66666667,74,74,81.25,81.25,0,15.05,4.95,3.12,1.22,48.55,0,0.61,6.74,26.15,0,20.925,7.8,9.6625,0.7625,8.2875,0,0,1.0375,50.05,5,2,0,0,
Nest,2010,71,hatch,9,405.1199951,YES,54.45,0,65.14285714,0,26.25,0.4,13.10555556,10.32777778,8.194444444,0,32.71111111,0,11.46111111,7.2,46.99444444,35.55555556,18.22222222,52.7,0,69.75,0,0.72,14.75,12.35,11.13,0,47.64,0,17.62,4.23,39.05,0,11.05,7.8,4.525,0,14.05,0,3.7625,10.9125,56.925,8,2,0,0,
Nest,2010,72,fail,3,375.9200134,YES,95.25,92.7,51.2962963,50.46153846,50,0,7.766666667,1.877777778,4.59375,0.45,25.40625,0,3.7625,7.025,53.71666667,23.77777778,13.66666667,100,100,100,100,0,10.25,2.55,5.2875,0.72,15.63,0,6.02,3.73,53.55,0,4.6625,1.0375,3.9,0,41.7,0,0,12.51666667,53.925,5,3,1,0,
Nest,2010,73,hatch,24,365.1099854,NO,45.95,30.4,53.83333333,64.30769231,52.5,0.338888889,11.53888889,7.261111111,4.083333333,2.688888889,4.483333333,0,0.8,3.527777778,65.32777778,29.66666667,14.22222222,50.2,37.2,73.5,61.25,0.61,11.74,8.84,1.22,3.62,7.24,0,1.33,3.23,57.55,0,11.2875,5.2875,7.6625,1.525,1.0375,0,0.1375,3.9,75.05,6,1,0,0,
Nest,2010,74,fail,7,375.9200134,YES,78.7,71.3,44.59259259,47.95238095,22.5,4.022222222,11.6,4.266666667,6.094444444,3.744444444,30.15,0,4.022222222,4.083333333,31.77222222,31.88888889,26.88888889,100,97.2,60.75,53.75,3.62,12.65,3.84,6.74,3.12,23.64,0,0.61,6.13,38.55,4.525,10.2875,4.8,5.2875,4.525,38.2875,0,8.2875,1.525,23.3,4,2,1,1,
Nest,2010,75,fail,9,339.5899963,YES,37.45,35.4,42.07692308,46.76190476,40,0,7.088888889,1.755555556,1.077777778,2.011111111,25.65,0,0.061111111,20.7,52.27222222,21.88888889,16.55555556,43,40.3,53.5,49.25,0,6.74,1.94,1.22,3.01,38.55,0,0,24.14,43.55,0,7.525,1.525,0.9,0.7625,9.525,0,0.1375,16.4,63.175,13,0,0,0,
Nest,2010,76,fail,4,339.5899963,YES,41,36.1,32.5,38.71428571,35,6.95,15.87777778,10.26666667,5.416666667,0.738888889,30.92777778,0.061111111,2.35,1.755555556,41.16111111,23.125,20.6875,45.8,45.1,56.25,56.25,12.51,16.54,11.74,6.13,1.33,15.63,0.11,0.61,0.72,57.55,0,15.05,8.425,4.525,0,50.05,0,4.525,3.05,20.675,7,3,0,0,
Nest,2010,77,fail,12,415.7099915,NO,22,22,36.84615385,36.84615385,13.75,2.35,22.66111111,14.55,4.233333333,1.672222222,16.65,0,7.027777778,1.672222222,54.49444444,46.28571429,31.71428571,24,24,21.75,21.75,4.23,19.25,11.85,0.11,3.01,17.35,0,9.64,3.01,48.05,0,26.925,17.925,9.3875,0,15.775,0,3.7625,0,62.55,9,4,2,1,
Nest,2010,78,fail,5,415.7099915,NO,53.7,52.3,41.84,44.85714286,21.25,0.338888889,1.416666667,2.872222222,0.4,3.744444444,48.21111111,0,1.794444444,12.64444444,25.82777778,4.222222222,6.333333333,62.7,61.7,84,84,0,1.94,4.34,0.11,6.13,50.54,0,0.11,19.14,22.35,0.7625,0.7625,1.0375,0.7625,0.7625,45.3,0,3.9,4.525,30.175,6,4,0,0,
Nest,2010,79,hatch,24,493.480011,YES,29.4,7.6,17.58333333,24.33333333,21.25,0,10.60555556,6.155555556,4.022222222,1.016666667,40.71666667,4.172222222,0.4,4.083333333,42.32777778,16.22222222,13,36.2,11.5,53.75,16.25,0,14.75,4.95,3.01,0.61,35.15,7.51,0.61,3.12,31.15,0,5.425,7.6625,5.2875,1.525,47.675,0,0.1375,5.2875,56.3,8,3,1,0,
Nest,2010,80,hatch,19,422.6600037,NO,45.85,37.35,79.05882353,72.5,38.75,5.844444444,20.76111111,4.083333333,3.744444444,6.244444444,15.37222222,0,2.072222222,7.288888889,61.77222222,46.42857143,23,59.7,50.8,72.5,72.5,3.01,17.35,4.34,0.72,3.62,14.14,0,0.11,0.61,82.55,9.3875,25.025,3.7625,7.525,9.525,16.9125,0,4.525,15.6375,35.8,5,2,1,0,
Nest,2010,81,fail,18,615.5,YES,38.25,35.7,52.88888889,56.25,10,0,18.55,17.82777778,3.744444444,2.011111111,28.42777778,0,0.677777778,19.15,33.21666667,12.66666667,5.333333333,54,48.9,86,86,0,10.25,8.45,3.73,0.61,45.15,0,0,13.23,38.55,0,28.925,29.55,3.7625,3.7625,7.525,0,1.525,26.55,26.55,8,5,1,0,
Nest,2010,82,fail,3,568.6300049,YES,41.15,41.15,47.14814815,47.14814815,38.75,1.672222222,3.344444444,0.677777778,5.138888889,0,38.26666667,1.672222222,0.122222222,11.48333333,21.1,3.444444444,2.888888889,47.7,47.7,61.5,61.5,3.01,6.02,1.22,6.24,0,35.74,3.01,0.11,19.34,19.95,0,0,0,3.7625,0,41.425,0,0.1375,1.6625,22.5375,6,2,0,0,
Nest,2010,83,hatch,26,548.3200073,YES,78.15,55.25,74.31428571,89.9,40,1.733333333,25.16111111,18.27222222,4.544444444,4.85,34.21111111,0,12.02777778,9.866666667,32.93888889,41.875,30.375,83.5,59.2,97,71.25,3.01,14.75,11.85,4.34,0.61,29.05,0,11.13,14.14,30.65,0.1375,38.175,26.3,4.8,10.15,40.6625,0,13.15,4.525,35.8,8,2,1,0,
Nest,2010,84,hatch,16,483.0899963,YES,71.2,12.8,51.8,43.85714286,27.5,1.672222222,8.7,8.594444444,7.705555556,0.338888889,30.43888889,0,2.072222222,25.14444444,43.49444444,20.77777778,11.875,67.7,8.2,47.5,9.25,0,9.03,11.74,4.23,0,24.25,0,3.01,20.24,57.55,3.7625,8.2875,4.6625,12.05,0.7625,38.175,0,0.9,31.275,25.925,5,1,0,0,
Nest,2010,85,fail,12,386.4299927,YES,58.5,13.1,26.4,79.33333333,33.75,0.677777778,29.21111111,8.872222222,9.866666667,6.183333333,20.14444444,0,0.738888889,9.205555556,29.10555556,46.33333333,22.66666667,75.3,26.2,87,65.5,1.22,34.05,11.74,11.13,3.01,25.74,0,0.72,15.74,26.15,0,23.1625,5.2875,8.2875,10.15,13.15,0,0.7625,1.0375,32.8,4,1,0,0,
Nest,2010,86,fail,5,324.75,YES,41.4,35,42.45833333,49.25,41.25,0.338888889,17.66111111,3.55,8.255555556,2.472222222,28.99444444,1.733333333,0.4,8.483333333,43.66111111,22.55555556,14.05555556,37.8,30.4,49.25,44.75,0.61,22.15,4.45,13.64,4.34,29.05,3.01,0.72,12.15,53.05,0,12.05,2.425,1.525,0.1375,28.925,0.1375,0,3.9,31.925,8,3,0,0,
Nest,2010,87,fail,5,349.1199951,YES,38.6,3.8,31.51851852,44.33333333,32.5,0.338888889,11.26111111,4.266666667,2.472222222,1.672222222,22.77222222,0,0.338888889,3.466666667,62.55,19.5,10.25,50.6,2.1,57,5.25,0.61,13.64,1.44,0.72,3.01,29.25,0,0.61,0.22,52.55,0,8.2875,7.8,4.6625,0,14.675,0,0,7.525,75.05,5,2,0,0,
Nest,2010,88,hatch,10,333.3999939,YES,31.55,17.6,23.16,38.71428571,18.75,4.172222222,22.32222222,11.71111111,2.072222222,8.305555556,42.60555556,0,0.461111111,8.933333333,38.21666667,27.5,13.125,33.7,15.3,42.75,35.5,7.51,13.64,4.34,0.61,0.61,31.65,0,0.61,11.24,41.15,0,33.175,20.925,3.9,17.925,56.3,0,0.275,6.05,34.55,8,3,0,0,
Nest,2010,89,hatch,25,349.1199951,YES,31.2,6.25,29.9375,37.25,17.5,0.338888889,15.37222222,8.594444444,5.527777778,2.072222222,29.99444444,0,1.733333333,13.93333333,43.49444444,25.25,19.625,34.9,8,49,20,0.61,14.14,6.74,8.12,3.62,37.75,0,0,4.34,45.65,0,16.9125,10.9125,2.2875,0.1375,20.3,0,3.9,25.925,40.8,7,3,1,1,
Nest,2010,90,fail,11,415.3800049,YES,81,59.2,70.28571429,82.31818182,71.25,6.95,4.483333333,7.088888889,6.033333333,8.194444444,30.71666667,0,5.355555556,9.422222222,18.21111111,41.375,15.125,95.2,74.7,98.75,77.25,12.51,6.74,9.03,6.63,3.62,24.75,0,6.02,0.72,26.15,0,1.6625,4.6625,5.2875,13.9125,38.175,0,4.525,20.3,8.2875,3,0,0,0,
Nest,2010,91,fail,26,386.4299927,YES,60.45,41.35,60.38461538,67.11764706,55,7.516666667,14.37777778,7.427777778,3.744444444,3.344444444,23.48888889,0,6.861111111,13.81111111,32.6,50,24.55555556,68.9,42.2,70.5,70.5,6.02,12.35,9.64,3.12,3.01,26.15,0,8.73,21.24,35.54,9.3875,16.9125,4.6625,4.525,3.7625,20.1625,0,4.525,4.525,28.925,10,4,0,0,
Nest,2010,92,hatch,18,415.3800049,YES,72.55,35.05,53.6,59.88888889,37.5,0.061111111,15.77222222,14.43888889,5.188888889,8.533333333,25.27222222,1.672222222,1.733333333,10.80555556,49.77222222,33.875,24.125,93.3,54.9,87.25,55.75,0,16.65,11.85,8.73,4.23,29.25,0,3.01,18.73,48.55,0.1375,14.675,17.675,0.7625,13.9125,20.3,3.7625,0.1375,0.9,51.3,1,1,0,0,
Nest,2010,93,hatch,25,386.4299927,YES,33.2,0,39.21052632,0,22.5,1.733333333,12.48888889,5.322222222,2.133333333,0.4,29.43333333,0,2.35,1.538888889,33.32777778,24.38888889,22.22222222,41.4,0,60.5,0,0.11,6.24,3.34,3.73,0.11,19.34,0,3.62,0.94,50.65,3.7625,20.3,7.8,0.1375,0.7625,42.05,0,0.7625,2.2875,11.675,7,5,0,0,
Nest,2010,94,hatch,15,349.1199951,YES,64.55,27.6,40.5,57.61538462,46.25,1.672222222,16.6,12.48888889,2.35,1.355555556,17.36666667,0.338888889,13.7,8.255555556,45.10555556,36.88888889,27.77777778,68.5,39.3,75.75,54.5,0,26.15,18.75,3.01,1.83,23.75,0.61,14.14,14.14,38.05,3.7625,4.6625,4.6625,1.525,0.7625,9.3875,0,13.15,0.9,53.925,2,0,0,0,
Nest,2010,95,hatch,24,298.0499878,YES,43.95,37.7,26.30434783,34.42857143,30,8.344444444,2.75,1.355555556,4.361111111,4.572222222,13.21111111,0,0.338888889,25.7,41.55,34,28,59,49.1,74.5,74.5,7.51,4.23,1.83,6.02,8.12,14.14,0,0.61,16.24,36.15,9.3875,0.9,0.7625,2.2875,0.1375,12.05,0,0,37.525,48.3,6,3,0,0,
Nest,2010,96,fail,12,289.5599976,YES,47.65,27.35,32.71111111,54.85714286,5,6.95,8.761111111,2.472222222,5.416666667,3.683333333,21.47777778,0,18.91666667,4.422222222,42.32777778,42.22222222,17.22222222,52,34.4,54,43.25,0,9.75,1.33,9.64,3.62,30.54,0,12.51,3.62,35.65,15.6375,7.525,3.9,0.1375,3.7625,10.15,0,26.925,5.425,50.675,6,1,0,0,
Nest,2010,97,fail,9,267.5400085,YES,35.25,30.3,36.26666667,41.36363636,12.5,0.061111111,18.93888889,17.21666667,3.088888889,8.961111111,16.65,0.338888889,7.627777778,1.977777778,53.71666667,43.11111111,22.88888889,45.4,38.7,64.25,54.5,0.11,14.75,14.25,1.33,3.62,21.24,0.61,13.73,3.34,51.15,0,24.175,20.925,5.2875,15.6375,10.9125,0,0,0.275,56.925,7,2,0,0,
Nest,2010,98,fail,8,251.9499969,YES,35.8,18.05,25.72727273,39,18.75,0.338888889,0.861111111,0.738888889,4.233333333,0.677777778,50.32222222,0,5.966666667,13.04444444,26.05,26,11.35714286,39.9,20.7,49.75,45.5,0,0.72,0.61,7.51,0,53.05,0,7.62,4.95,23.25,0.7625,1.0375,0.9,0.1375,1.525,46.9125,0,3.9,23.1625,29.55,7,2,0,0,
Nest,2010,99,hatch,26,284.1199951,YES,29.55,13.05,30.2173913,52.8,23.75,0.061111111,8.594444444,1.816666667,2.411111111,0.061111111,34.32222222,0,1.672222222,10.26111111,30.43888889,11.11111111,7,39.8,16.1,48.5,20.5,0.11,11.24,1.44,1.33,0,36.15,0,0,7.95,31.15,0,5.2875,2.2875,3.7625,0.1375,32.0375,0,3.7625,13.15,29.55,10,2,1,0,
Nest,2010,100,hatch,18,284.1199951,YES,31.4,12.65,21.09090909,63,30,0.677777778,14.65555556,8.594444444,3.405555556,3.405555556,24.99444444,0,0.338888889,11.98333333,47.88333333,27,17.33333333,45.3,21.3,81.25,53.25,0.61,19.14,11.74,3.01,0,28.75,0,0,17.84,26.15,0.7625,9.05,4.6625,3.9,7.6625,20.3,0,0.7625,4.6625,75.05,8,1,1,1,
Nest,2010,101,fail,6,284.1199951,YES,29.15,0,25.83870968,0,32.5,0.338888889,11.09444444,5.661111111,3.744444444,1.733333333,32.16111111,0,0.122222222,6.922222222,19.71666667,13.11111111,13.27777778,30.4,0,51.75,0,0.61,11.74,6.35,6.13,0.11,31.65,0,0.11,3.73,16.85,0,10.2875,4.8,0.7625,3.7625,32.8,0,0.1375,10.9125,23.3,11,1,0,0,
Nest,2010,102,fail,6,284.1199951,YES,30.6,22.75,38.11764706,43.09090909,20,0,9.761111111,9.544444444,6.244444444,0.338888889,16.2,0,0.338888889,3.683333333,62.82777778,15.22222222,7,33.5,32.3,48,48,0,4.95,1.55,11.24,0.61,23.03,0,0.61,0.61,53.05,0,15.775,19.5375,0,0,7.6625,0,0,7.525,75.05,7,5,1,0,
Nest,2010,103,fail,6,284.1199951,YES,34.05,23,35.65217391,37.45454545,22.5,0.338888889,4.605555556,7.883333333,7.977777778,2.35,26.26666667,1.672222222,0,6.183333333,49.21666667,23.55555556,18.22222222,49,37.6,60,49,0,3.95,3.45,11.24,0.61,14.25,0,0,7.51,62.55,0.7625,5.425,13.425,3.9,4.525,41.2875,3.7625,0,4.525,32.55,11,3,0,0,
Nest,2010,104,fail,6,284.1199951,YES,44,37.5,31.65625,38.23809524,28.75,0.677777778,10.32777778,6.216666667,2.472222222,4.294444444,23.27222222,0.338888889,4.022222222,9.483333333,26.32777778,28.875,17.25,53.1,47.1,69.25,57.75,1.22,7.35,4.45,4.23,7.62,33.55,0,4.23,1.94,21.65,0,14.05,8.425,0.275,0.1375,10.425,0.7625,3.7625,18.9125,32.175,4,2,0,0,
Nest,2010,105,fail,13,284.1199951,YES,29.25,5.05,26.90909091,61,25,0,11.15555556,3.927777778,3.272222222,2.133333333,33.43333333,0,0,5.988888889,23.82777778,10.44444444,8.111111111,33.9,0,46.75,0,0,16.35,6.24,3.95,3.23,36.65,0,0,9.45,14.25,0,4.6625,1.0375,2.425,0.7625,29.4125,0,0,1.6625,35.8,11,2,1,0,
Nest,2010,106,fail,6,284.1199951,NO,30.4,16.1,37.88888889,43.1,22.5,0,11.93888889,6.155555556,2.35,0.738888889,28.48888889,0,1.672222222,12.36666667,31.77222222,12.77777778,10.88888889,43.9,16.8,56.25,26.25,0,14.25,6.85,0.61,1.33,40.04,0,0,11.74,22.15,0,9.05,5.2875,4.525,0,14.05,0,3.7625,13.15,43.8,7,2,0,0,
Nest,2010,107,hatch,17,260.7799988,YES,41.3,39,39.59090909,46.22222222,47.5,0.338888889,15.71111111,5.877777778,0.4,2.35,30.71666667,1.672222222,7.516666667,11.66111111,35.88333333,27.88888889,19.33333333,62.6,61.8,66.75,66.75,0,14.14,6.74,0.61,4.23,21.65,3.01,13.53,14.25,43.05,0.7625,17.675,4.8,0.1375,0,42.05,0,0,8.425,26.925,6,3,0,0,
Nest,2010,108,hatch,22,326.9700012,YES,18.4,15.55,33.61538462,36.6,15,0.338888889,6.155555556,2.594444444,8.683333333,4.511111111,27.98888889,0,0.338888889,6.644444444,37.43888889,15.44444444,12.88888889,26.4,24.9,43.75,43.75,0.61,4.95,3.95,15.63,7.51,29.25,0,0.61,8.73,29.25,0,7.6625,0.9,0,0.7625,26.4125,0,0,4.0375,47.675,7,5,2,0,
Nest,2010,109,fail,4,311.4500122,YES,41.4,35.5,44.23809524,49.88235294,58.75,1.672222222,21.05,1.938888889,7.577777778,0.4,31.49444444,0,0,19.1,21.05,25.11111111,15.11111111,50.9,48.4,60.75,60.75,3.01,21.65,2.55,6.13,0.61,33.55,0,0,23.64,24.05,0,20.3,1.175,9.3875,0.1375,28.925,0,0,13.425,17.3,9,5,0,0,
Nest,2010,110,fail,6,311.4500122,YES,46.35,37.25,38.2173913,46.13333333,35,0,7.661111111,4.883333333,5.138888889,0.338888889,39.82777778,0,2.35,5.477777778,8.105555556,11.11111111,8.777777778,47.8,41.9,50.5,50.5,0,2.55,3.95,9.03,0.61,33.55,0,0,6.24,7.35,0,14.05,6.05,0.275,0,47.675,0,5.2875,4.525,9.05,7,3,0,0,
Nest,2010,111,fail,11,260.7799988,YES,46.45,27.65,28.65,43.66666667,26.25,0,11.87777778,4.266666667,6.366666667,1.416666667,26.26666667,0,0.4,3.027777778,32.16111111,11.44444444,10.38888889,61.4,49.5,92.75,92.75,0,16.54,6.74,7.73,0.72,18.64,0,0.11,1.83,43.55,0,6.05,1.175,4.6625,2.2875,35.8,0,0.7625,4.525,17.925,6,4,2,1,
Nest,2010,112,hatch,12,311.4500122,YES,54.1,50.15,43.5,47.58823529,58.75,0,12.42777778,7.261111111,8.316666667,4.85,28.76666667,0,2.35,5.494444444,48.16111111,20.38888889,16.83333333,69,63.6,56.5,56.5,0,14.25,4.95,14.25,0.61,33.14,0,1.22,1.05,53.05,0,10.15,10.15,0.9,10.15,23.3,0,3.7625,11.05,42.05,6,0,0,0,
Nest,2010,113,hatch,9,331.2999878,YES,45.2,42.6,66.15789474,74.3125,57.5,5.966666667,10.69444444,4.422222222,14.7,5.844444444,26.48333333,0,1.672222222,0.122222222,43.16111111,106,28.33333333,51,49.7,60,60,3.12,18.03,7.85,13.23,3.01,6.63,0,0,0,53.55,9.525,1.525,0.1375,16.5375,9.3875,51.3,0,3.7625,0.275,30.175,8,2,0,0,
Nest,2010,114,hatch,15,260.7799988,YES,36.85,34,27.95454545,29.73684211,25,0,8.655555556,6.705555556,9.361111111,0.738888889,24.37777778,0,0.677777778,6.305555556,37.32777778,16.77777778,10.55555556,40.6,36.7,49.25,49.25,0,11.85,8.95,16.13,0.11,15.74,0,0,7.62,48.05,0,4.6625,3.9,0.9,1.525,35.175,0,1.525,4.6625,23.925,5,1,0,0,
Nest,2010,115,fail,1,311.4500122,YES,46.1,34.05,52.96296296,59,46.25,0.061111111,23.05,12.82777778,3.744444444,3.344444444,16.81666667,0,4.511111111,4.233333333,42.88333333,27.55555556,17.22222222,57.9,50.4,69,69,0.11,10.25,9.75,3.12,6.02,17.15,0,8.12,7.62,38.55,0,39.05,16.675,4.525,0,16.4,0,0,0,48.3,8,2,0,0,
Nest,2010,116,fail,4,231.5500031,YES,41.35,29.65,27.36363636,29.4,30,0,6.433333333,8.038888889,4.35,0.38125,39.53888889,0,0,8.038888889,38.77222222,14,14.11111111,61.6,40.8,86,60.5,0,7.24,10.74,3.23,0.61,58.55,0,0,11.35,14.25,0,5.425,4.6625,6.216666667,0,15.775,0,0,3.9,69.425,11,3,0,0,
Nest,2010,117,fail,4,231.5500031,YES,15.35,7.7,21.875,30.5,43.75,0,14.32777778,5.161111111,1.261111111,4.511111111,14.86666667,0,2.011111111,13.19444444,38.77222222,19.88888889,15.22222222,19.8,12.9,30.25,29,0,16.65,4.95,1.55,0.61,13.53,0,0.61,13.23,41.15,0,11.425,5.425,0.9,9.3875,16.5375,0,3.7625,13.15,35.8,10,7,1,0,
Nest,2010,118,fail,18,231.5500031,YES,40.8,40.8,39.66666667,39.66666667,35,0.338888889,18.71666667,8.383333333,4.083333333,1.672222222,17.15555556,1.672222222,4.511111111,9.144444444,29.27222222,26.22222222,9,53.6,53.6,66.75,66.75,0.61,17.15,10.25,4.34,3.01,11.74,3.01,8.12,16.24,31.15,0,20.675,6.05,3.7625,0,23.925,0,0,0.275,26.925,8,1,1,0,
Nest,2010,119,hatch,22,236.6699982,YES,19.25,13.35,21.35294118,24.33333333,17.5,0,14.55,3.272222222,10.85625,2.0875,42.99444444,0,0.45,10.37777778,20.88333333,10.77777778,7.111111111,23.8,21.3,40.5,37.25,0,16.85,2.05,11.24,0.22,21.85,0,0,4.34,33.25,0,11.675,4.8,10.21666667,5.2,69.425,0,1.2,17.925,5.425,9,7,2,0,
Nest,2010,120,fail,4,232.3500061,YES,44.2,0,54.58823529,0,31.25,0,16.47777778,9.422222222,6.644444444,0.677777778,33.15555556,0,8.622222222,3.744444444,29.10555556,19.5,12.77777778,44.4,0,63,0,0,26.65,13.95,4.23,0.61,18.64,0,3.01,3.01,41.15,0,3.7625,3.7625,9.6625,0.7625,51.3,0,15.6375,4.6625,14.05,4,2,0,0,
Nest,2010,121,hatch,15,231.5500031,YES,18.4,17.15,25.07692308,26.90909091,11.25,0,10.32777778,6.05,2.688888889,1.672222222,19.31666667,0,0.061111111,1.794444444,43.88333333,22.33333333,9.666666667,21.9,20.5,44,44,0,11.85,9.45,1.22,3.01,28.64,0,0,3.12,31.35,0,8.425,1.8,4.525,0,7.6625,0,0.1375,0.1375,59.55,6,3,0,0,
Nest,2010,122,hatch,11,231.5500031,YES,24,23.8,23.92592593,25.16,12.5,0,8.655555556,2.933333333,7.977777778,0.338888889,16.6,0,2.011111111,0.305555556,46.43888889,21.44444444,12.22222222,24.8,24.8,37,37,0,11.35,3.84,8.34,0,6.74,0,0,0.33,53.05,0,5.2875,1.8,7.525,0.7625,28.925,0,4.525,0.275,38.175,8,4,1,0,
Nest,2010,123,hatch,17,251.75,YES,41.2,14.25,18.22222222,27.07692308,11.25,0.338888889,16.32222222,13.93333333,2.472222222,0.677777778,27.6,0,0.338888889,10.81666667,45.10555556,17.11111111,11,47.6,15.5,52.5,37.25,0.61,18.64,21.24,3.73,0.61,13.64,0,0.61,3.73,53.05,0,13.425,4.8,0.9,0.7625,45.05,0,0,19.675,35.175,7,1,0,0,
Nest,2010,124,fail,8,257.0599976,YES,31.05,10.95,25.58823529,41.75,33.75,0.338888889,7.766666667,5.877777778,7.916666667,1.794444444,28.48888889,0,0.061111111,14.48888889,31.49444444,9.333333333,6,42.1,21.9,69,53.25,0.61,7.35,7.35,13.53,0.22,15.74,0,0,21.74,38.55,0,8.2875,4.0375,0.9,3.7625,44.425,0,0.1375,5.425,22.675,3,2,0,0,
Nest,2010,125,hatch,6,289.5599976,YES,71.8,48.05,37.125,50.64705882,50,7.855555556,6.183333333,3.405555556,2.072222222,7.855555556,12.81666667,0,1.672222222,15.91111111,60.32777778,53,15.66666667,73.5,62.7,65.5,43.75,0.61,11.13,6.13,3.73,14.14,3.73,0,3.01,21.13,53.05,16.9125,0,0,0,0,24.175,0,0,9.3875,69.425,3,1,0,0,
Nest,2010,126,hatch,14,483.4599915,NO,52.25,52.25,51.86956522,51.86956522,47.5,0,7.661111111,2.438888889,8.805555556,1.794444444,27.43333333,0,0.061111111,7.688888889,42.1,10.44444444,8.222222222,53.9,53.9,67.5,67.5,0,8.95,1.05,15.13,0.11,28.14,0,0.11,0.61,43.14,0,6.05,4.175,0.9,3.9,26.55,0,0,16.5375,40.8,7,0,0,0,
Nest,2010,127,fail,3,424.0899963,YES,42.4,27.2,41.58064516,53.70588235,35,0.061111111,16.93888889,7.383333333,4.572222222,1.672222222,16.87777778,0,0,11.58333333,46.05,20.77777778,20.77777778,49.2,42.5,71.75,68.75,0.11,9.25,8.95,8.12,3.01,23.75,0,0,3.34,50.05,0,26.55,5.425,0.1375,0,8.2875,0,0,21.8875,42.05,7,1,1,0,
Nest,2010,128,hatch,24,424.0899963,YES,45.9,45.9,65.20689655,65.20689655,37.5,7.288888889,18.04444444,11.26111111,4.083333333,10.35555556,7.15,0,3.027777778,0.061111111,79.21666667,50,27.55555556,51.4,51.4,66.25,66.25,12.51,23.64,14.14,3.12,15.63,6.24,0,4.23,0,77.55,0.7625,11.05,7.6625,5.2875,3.7625,8.2875,0,1.525,0.1375,81.3,6,1,0,0,
Nest,2010,129,fail,17,421.2000122,YES,33.3,32.05,64.6,71.41176471,40,0,13.38333333,8.994444444,2.811111111,1.416666667,29.76111111,0,6.522222222,3.366666667,44.82777778,16.33333333,14.22222222,29.8,28.6,60.75,59.5,0,7.85,4.95,4.23,1.22,23.03,0,3.62,4.23,57.55,0,20.3,14.05,1.0375,1.6625,38.175,0,10.15,2.2875,28.925,9,5,1,0,
Nest,2010,130,fail,7,421.2000122,YES,54.55,0,26.5483871,0,37.5,3.344444444,15.71111111,16.6,0.738888889,2.072222222,22.49444444,0,10.41666667,11.43333333,42.32777778,25,18.55555556,66.2,0,65,0,6.02,14.14,11.85,0,0.72,31.15,0,10.63,1.94,40.65,0,17.675,22.5375,1.6625,3.7625,11.675,0,10.15,23.3,44.425,6,1,0,0,
